horse_id,name,sex,birth_year,birth_date,color,breeder,owner,total_earnings,total_starts,total_wins,profile_scraped
メジロサンドラ,メジロサンドラ,牝,,,,,,,,,0
グランドシンザン,グランドシンザン,せん,,,,,,,,,0
マイネルエスケープ,マイネルエスケープ,牡,,,,,,,,,0
タマモスプリング,タマモスプリング,牡,,,,,,,,,0
サプレマシー,サプレマシー,牡,,,,,,,,,0
オンワードメテオ,オンワードメテオ,牡,,,,,,,,,0
ミレニアムスズカ,ミレニアムスズカ,牡,,,,,,,,,0
スプリングトーカイ,スプリングトーカイ,牡,,,,,,,,,0
タイキダグラス,タイキダグラス,牡,,,,,,,,,0
スパークラー,スパークラー,牡,,,,,,,,,0
ヒサコーボンバー,ヒサコーボンバー,牡,,,,,,,,,0
ガルフィンドリーム,ガルフィンドリーム,牝,,,,,,,,,0
メイショウワカシオ,メイショウワカシオ,牡,,,,,,,,,0
ショウザンスカイ,ショウザンスカイ,牡,,,,,,,,,0
エアスマップ,エアスマップ,牡,,,,,,,,,0
チアズブライトリー,チアズブライトリー,牡,,,,,,,,,0
シンコウエドワード,シンコウエドワード,牡,,,,,,,,,0
グランパドドゥ,グランパドドゥ,牝,,,,,,,,,0
ケージームテキ,ケージームテキ,牡,,,,,,,,,0
サニングデール,サニングデール,牡,,,,,,,,,0
テイエムサザンオー,テイエムサザンオー,牡,,,,,,,,,0
マヤノオードリー,マヤノオードリー,牝,,,,,,,,,0
ツルマルファイター,ツルマルファイター,牡,,,,,,,,,0
グリーリーランド,グリーリーランド,牝,,,,,,,,,0
リンガスローレル,リンガスローレル,牝,,,,,,,,,0
ジェイケイベスト,ジェイケイベスト,牡,,,,,,,,,0
トップジャンボ,トップジャンボ,牡,,,,,,,,,0
ヤマカツスズラン,ヤマカツスズラン,牝,,,,,,,,,0
ホーマンスピリット,ホーマンスピリット,牡,,,,,,,,,0
サンフォードシチー,サンフォードシチー,牡,,,,,,,,,0
レイズスズラン,レイズスズラン,牡,,,,,,,,,0
ゲイリーエクシード,ゲイリーエクシード,牡,,,,,,,,,0
ゲイリーアリエス,ゲイリーアリエス,牡,,,,,,,,,0
カッツミー,カッツミー,牡,,,,,,,,,0
レニングラード,レニングラード,牡,,,,,,,,,0
ソウゴン,ソウゴン,牡,,,,,,,,,0
ラヴァリージェニオ,ラヴァリージェニオ,牡,,,,,,,,,0
コスモレジスタ,コスモレジスタ,牡,,,,,,,,,0
ジェイケイガバナー,ジェイケイガバナー,牡,,,,,,,,,0
トーセンフレンド,トーセンフレンド,牡,,,,,,,,,0
ウイントラスト,ウイントラスト,牡,,,,,,,,,0
タイキトレジャー,タイキトレジャー,牡,,,,,,,,,0
ナムラフロンティア,ナムラフロンティア,牡,,,,,,,,,0
ユーワファルコン,ユーワファルコン,牡,,,,,,,,,0
スパンキージャック,スパンキージャック,牡,,,,,,,,,0
キーゴールド,キーゴールド,牡,,,,,,,,,0
ロードクロノス,ロードクロノス,牡,,,,,,,,,0
ユキノサンロイヤル,ユキノサンロイヤル,牡,,,,,,,,,0
ベルボクサー,ベルボクサー,牡,,,,,,,,,0
エーピーグリード,エーピーグリード,牡,,,,,,,,,0
ハッピーリクエスト,ハッピーリクエスト,牝,,,,,,,,,0
スプリングチケット,スプリングチケット,牝,,,,,,,,,0
ニシオノーブル,ニシオノーブル,牝,,,,,,,,,0
スリーローマン,スリーローマン,牝,,,,,,,,,0
ダイイチダンヒル,ダイイチダンヒル,牡,,,,,,,,,0
シーパッション,シーパッション,牡,,,,,,,,,0
パラダイスヒルズ,パラダイスヒルズ,牡,,,,,,,,,0
トウショウノア,トウショウノア,牡,,,,,,,,,0
ヴィエントシチー,ヴィエントシチー,牡,,,,,,,,,0
ビッグテースト,ビッグテースト,牡,,,,,,,,,0
エイシンカガヤキ,エイシンカガヤキ,牡,,,,,,,,,0
ナムラマームード,ナムラマームード,牡,,,,,,,,,0
ハクサンラッキー,ハクサンラッキー,牡,,,,,,,,,0
スマイリングハント,スマイリングハント,せん,,,,,,,,,0
グッドパーラライス,グッドパーラライス,牡,,,,,,,,,0
テイエムダイオー,テイエムダイオー,牡,,,,,,,,,0
ワイドセイヴィア,ワイドセイヴィア,牡,,,,,,,,,0
ヤマニンリスペクト,ヤマニンリスペクト,牡,,,,,,,,,0
トップコマンダー,トップコマンダー,牡,,,,,,,,,0
トーワトレジャー,トーワトレジャー,牝,,,,,,,,,0
メイショウラムセス,メイショウラムセス,牡,,,,,,,,,0
ギャンブルローズ,ギャンブルローズ,牝,,,,,,,,,0
オースミタイカン,オースミタイカン,牡,,,,,,,,,0
ビッグフリート,ビッグフリート,牡,,,,,,,,,0
ウインブレイズ,ウインブレイズ,牡,,,,,,,,,0
キクカグロリアス,キクカグロリアス,牝,,,,,,,,,0
アグネススペシャル,アグネススペシャル,牡,,,,,,,,,0
ツジノワンダー,ツジノワンダー,牡,,,,,,,,,0
トウショウアンドレ,トウショウアンドレ,牡,,,,,,,,,0
アタゴタイショウ,アタゴタイショウ,牡,,,,,,,,,0
トーホウアスカ,トーホウアスカ,牝,,,,,,,,,0
マイネルモルゲン,マイネルモルゲン,牡,,,,,,,,,0
フジノタカネ,フジノタカネ,牝,,,,,,,,,0
ホワイトカーニバル,ホワイトカーニバル,牝,,,,,,,,,0
ハートオンウェーブ,ハートオンウェーブ,牝,,,,,,,,,0
セイウンバクフーン,セイウンバクフーン,牡,,,,,,,,,0
サマーオブキングス,サマーオブキングス,牡,,,,,,,,,0
オカノハーモニー,オカノハーモニー,牝,,,,,,,,,0
フィールドマックス,フィールドマックス,牡,,,,,,,,,0
エースオブハート,エースオブハート,牡,,,,,,,,,0
ハローマイフレンド,ハローマイフレンド,牝,,,,,,,,,0
マイネルエフォール,マイネルエフォール,牡,,,,,,,,,0
ワールドシチー,ワールドシチー,牡,,,,,,,,,0
サチノグローリ,サチノグローリ,牡,,,,,,,,,0
アラタマインディ,アラタマインディ,牡,,,,,,,,,0
イブキガバメント,イブキガバメント,牡,,,,,,,,,0
マヤノアブソルート,マヤノアブソルート,牝,,,,,,,,,0
ミツワトップレディ,ミツワトップレディ,牝,,,,,,,,,0
アスクコマンダー,アスクコマンダー,牝,,,,,,,,,0
ジョーディシラオキ,ジョーディシラオキ,牝,,,,,,,,,0
ジュピテリアン,ジュピテリアン,せん,,,,,,,,,0
アグネスチャンプ,アグネスチャンプ,牡,,,,,,,,,0
ヒゼンホクショー,ヒゼンホクショー,牡,,,,,,,,,0
シルクエンペラー,シルクエンペラー,牡,,,,,,,,,0
カルストンライトオ,カルストンライトオ,牡,,,,,,,,,0
ブレイクタイム,ブレイクタイム,牡,,,,,,,,,0
タイキメビウス,タイキメビウス,牝,,,,,,,,,0
インターサクセス,インターサクセス,牡,,,,,,,,,0
サザンクロスビコー,サザンクロスビコー,牝,,,,,,,,,0
サンライズタイガー,サンライズタイガー,牡,,,,,,,,,0
ミスタードン,ミスタードン,牡,,,,,,,,,0
エレガントレガーロ,エレガントレガーロ,牝,,,,,,,,,0
マティーニ,マティーニ,牝,,,,,,,,,0
クラレットパンチ,クラレットパンチ,牝,,,,,,,,,0
マイネルエアメール,マイネルエアメール,牡,,,,,,,,,0
リザルトシチー,リザルトシチー,牡,,,,,,,,,0
テイエムオーシャン,テイエムオーシャン,牝,,,,,,,,,0
ヒマラヤンブルー,ヒマラヤンブルー,牡,,,,,,,,,0
ニホンピロニール,ニホンピロニール,牡,,,,,,,,,0
チョウカイリョウガ,チョウカイリョウガ,牡,,,,,,,,,0
エイシンワンシャン,エイシンワンシャン,牝,,,,,,,,,0
ダンディラッシュ,ダンディラッシュ,牡,,,,,,,,,0
アレグラール,アレグラール,牡,,,,,,,,,0
タキノスペシャル,タキノスペシャル,牡,,,,,,,,,0
フウモンジョー,フウモンジョー,牡,,,,,,,,,0
スターキングマン,スターキングマン,牡,,,,,,,,,0
マイターン,マイターン,牡,,,,,,,,,0
アッミラーレ,アッミラーレ,牡,,,,,,,,,0
ワナ,ワナ,牝,,,,,,,,,0
ヨシサイバーダイン,ヨシサイバーダイン,牡,,,,,,,,,0
マルロス,マルロス,牡,,,,,,,,,0
タイムウィルテル,タイムウィルテル,牝,,,,,,,,,0
トーセンオリオン,トーセンオリオン,牡,,,,,,,,,0
ユーワテンザン,ユーワテンザン,牡,,,,,,,,,0
ミエッパリ,ミエッパリ,牡,,,,,,,,,0
ホーマンアピール,ホーマンアピール,牡,,,,,,,,,0
マイネラベンダー,マイネラベンダー,牝,,,,,,,,,0
ショートローブス,ショートローブス,牡,,,,,,,,,0
マイネルリープスト,マイネルリープスト,牡,,,,,,,,,0
マコトスズラン,マコトスズラン,牝,,,,,,,,,0
マイネヴィーナス,マイネヴィーナス,牝,,,,,,,,,0
トーセンリリー,トーセンリリー,牝,,,,,,,,,0
トラストセレビー,トラストセレビー,牡,,,,,,,,,0
リリーキャスケード,リリーキャスケード,牝,,,,,,,,,0
メイプルロード,メイプルロード,牝,,,,,,,,,0
ブルーコンコルド,ブルーコンコルド,牡,,,,,,,,,0
ダイキチムスメ,ダイキチムスメ,牝,,,,,,,,,0
チャニングガール,チャニングガール,牝,,,,,,,,,0
エイシンツルギザン,エイシンツルギザン,牡,,,,,,,,,0
チキリテイオー,チキリテイオー,牡,,,,,,,,,0
ラブイズラッシュ,ラブイズラッシュ,牡,,,,,,,,,0
ヤマシロヘイロー,ヤマシロヘイロー,牡,,,,,,,,,0
マルシゲトニービン,マルシゲトニービン,牝,,,,,,,,,0
タイポシビリイ,タイポシビリイ,牝,,,,,,,,,0
メイショウカゼッコ,メイショウカゼッコ,牝,,,,,,,,,0
エースインザレース,エースインザレース,牡,,,,,,,,,0
ヤマニンカルフール,ヤマニンカルフール,牝,,,,,,,,,0
コスモブルーノート,コスモブルーノート,牝,,,,,,,,,0
マルブツタイクーン,マルブツタイクーン,牡,,,,,,,,,0
トゥルーサーパス,トゥルーサーパス,牡,,,,,,,,,0
タヤスメドウ,タヤスメドウ,牡,,,,,,,,,0
ブラザータイクーン,ブラザータイクーン,牡,,,,,,,,,0
パイアン,パイアン,牝,,,,,,,,,0
キーニシキ,キーニシキ,牡,,,,,,,,,0
マルカチーノ,マルカチーノ,牡,,,,,,,,,0
マンボノリズム,マンボノリズム,牡,,,,,,,,,0
ビコーグッドマン,ビコーグッドマン,牡,,,,,,,,,0
ビッグマキバオー,ビッグマキバオー,牡,,,,,,,,,0
ロードスプレッド,ロードスプレッド,牡,,,,,,,,,0
ヒカリホーオー,ヒカリホーオー,牡,,,,,,,,,0
ビッグストロング,ビッグストロング,牡,,,,,,,,,0
クリミナルライト,クリミナルライト,牡,,,,,,,,,0
アドマイヤマックス,アドマイヤマックス,牡,,,,,,,,,0
マイネルアムンゼン,マイネルアムンゼン,牡,,,,,,,,,0
カンファーベスト,カンファーベスト,牡,,,,,,,,,0
ウインデュエル,ウインデュエル,牡,,,,,,,,,0
ハネダレンジャー,ハネダレンジャー,牡,,,,,,,,,0
オペラボーイ,オペラボーイ,牡,,,,,,,,,0
リキボクサー,リキボクサー,牡,,,,,,,,,0
0000612735,アイアドベンチャー,牡,,,,,,0.0,0.0,0.0,1
アクトナチュラリー,アクトナチュラリー,牡,,,,,,,,,0
ダイワフロリダ,ダイワフロリダ,牡,,,,,,,,,0
ファインモーション,ファインモーション,牝,,,,,,,,,0
トシザダンサー,トシザダンサー,牝,,,,,,,,,0
トリプレックス,トリプレックス,牝,,,,,,,,,0
バハムート,バハムート,牝,,,,,,,,,0
メジロベネット,メジロベネット,牝,,,,,,,,,0
ビーポジティブ,ビーポジティブ,牝,,,,,,,,,0
ハッピールック,ハッピールック,牡,,,,,,,,,0
シアトルリーダー,シアトルリーダー,牡,,,,,,,,,0
ヒシミラクル,ヒシミラクル,牡,,,,,,,,,0
オペラカスタム,オペラカスタム,牡,,,,,,,,,0
シルクフェイマス,シルクフェイマス,牡,,,,,,,,,0
シンデレラボーイ,シンデレラボーイ,牡,,,,,,,,,0
マイソールサウンド,マイソールサウンド,牡,,,,,,,,,0
サクラプレジデント,サクラプレジデント,牡,,,,,,,,,0
テイエムリキサン,テイエムリキサン,牡,,,,,,,,,0
ワンダーボーイ,ワンダーボーイ,牡,,,,,,,,,0
マルブツトップ,マルブツトップ,牡,,,,,,,,,0
タマモリッチ,タマモリッチ,牡,,,,,,,,,0
ユキノスイトピー,ユキノスイトピー,牝,,,,,,,,,0
ライジンオー,ライジンオー,牡,,,,,,,,,0
パシオンクレマンス,パシオンクレマンス,牡,,,,,,,,,0
ゴールデンロドリゴ,ゴールデンロドリゴ,牡,,,,,,,,,0
ダブルハピネス,ダブルハピネス,牡,,,,,,,,,0
エイシンダンズビル,エイシンダンズビル,牡,,,,,,,,,0
トシザボス,トシザボス,牡,,,,,,,,,0
ディバインシルバー,ディバインシルバー,牡,,,,,,,,,0
トシザミカ,トシザミカ,牝,,,,,,,,,0
ナイキアフリート,ナイキアフリート,牡,,,,,,,,,0
テルテルボウズ,テルテルボウズ,牝,,,,,,,,,0
ギルデッドエージ,ギルデッドエージ,牡,,,,,,,,,0
コバノスコッチ,コバノスコッチ,せん,,,,,,,,,0
トウカイロッキー,トウカイロッキー,せん,,,,,,,,,0
ダイワウインダム,ダイワウインダム,牡,,,,,,,,,0
マルゴウィッシュ,マルゴウィッシュ,牡,,,,,,,,,0
シルクブラボー,シルクブラボー,牡,,,,,,,,,0
ブルーイレヴン,ブルーイレヴン,牡,,,,,,,,,0
エイシンチャンプ,エイシンチャンプ,牡,,,,,,,,,0
テイエムガルチオー,テイエムガルチオー,牡,,,,,,,,,0
シルクコジーン,シルクコジーン,牡,,,,,,,,,0
ロケットパンチ,ロケットパンチ,牡,,,,,,,,,0
オペラコロナリー,オペラコロナリー,牡,,,,,,,,,0
プラチナフェザー,プラチナフェザー,牡,,,,,,,,,0
メイプルベガ,メイプルベガ,牝,,,,,,,,,0
フレンドリーエース,フレンドリーエース,牝,,,,,,,,,0
シアリアスバイオ,シアリアスバイオ,牝,,,,,,,,,0
コスモプロフィール,コスモプロフィール,牝,,,,,,,,,0
エイシンコジーン,エイシンコジーン,牡,,,,,,,,,0
シルクサンライズ,シルクサンライズ,牝,,,,,,,,,0
マルタカサイレンス,マルタカサイレンス,牡,,,,,,,,,0
マイネルブライアン,マイネルブライアン,牡,,,,,,,,,0
グラスエイコウオー,グラスエイコウオー,牡,,,,,,,,,0
ジョウノブラボー,ジョウノブラボー,牡,,,,,,,,,0
ロングカイソウ,ロングカイソウ,牝,,,,,,,,,0
オンワードセイント,オンワードセイント,牝,,,,,,,,,0
ビーマイナカヤマ,ビーマイナカヤマ,牡,,,,,,,,,0
ジェネスアリダー,ジェネスアリダー,牡,,,,,,,,,0
ノムラリューオー,ノムラリューオー,牡,,,,,,,,,0
ナリタホマレ,ナリタホマレ,牡,,,,,,,,,0
ナリタダイドウ,ナリタダイドウ,牡,,,,,,,,,0
クリアーベース,クリアーベース,せん,,,,,,,,,0
スタンドオンエンド,スタンドオンエンド,牝,,,,,,,,,0
キシュウファンタジ,キシュウファンタジ,牝,,,,,,,,,0
アグネスフライト,アグネスフライト,牡,,,,,,,,,0
サンライズジェガー,サンライズジェガー,牡,,,,,,,,,0
ビッグバイキング,ビッグバイキング,牡,,,,,,,,,0
ピースオブワールド,ピースオブワールド,牝,,,,,,,,,0
シーイズトウショウ,シーイズトウショウ,牝,,,,,,,,,0
ソルティビッド,ソルティビッド,牝,,,,,,,,,0
プラントパラダイス,プラントパラダイス,牝,,,,,,,,,0
ペルル,ペルル,牝,,,,,,,,,0
アサカマグマ,アサカマグマ,牝,,,,,,,,,0
シャトルフジ,シャトルフジ,牝,,,,,,,,,0
ネイビーズドーター,ネイビーズドーター,牝,,,,,,,,,0
カラメルアート,カラメルアート,牡,,,,,,,,,0
ナチュラルリーダー,ナチュラルリーダー,牡,,,,,,,,,0
タガノラフレシア,タガノラフレシア,牝,,,,,,,,,0
キョクイチバンブー,キョクイチバンブー,牡,,,,,,,,,0
モンテオーシャン,モンテオーシャン,牡,,,,,,,,,0
メジロライデン,メジロライデン,せん,,,,,,,,,0
マルブツエルハーブ,マルブツエルハーブ,牡,,,,,,,,,0
ガンショットシチー,ガンショットシチー,せん,,,,,,,,,0
ユウフヨウホウ,ユウフヨウホウ,牡,,,,,,,,,0
ビルアンドクー,ビルアンドクー,牝,,,,,,,,,0
ブルーエンプレス,ブルーエンプレス,牝,,,,,,,,,0
タイガーモーション,タイガーモーション,牡,,,,,,,,,0
バロンカラノテガミ,バロンカラノテガミ,牡,,,,,,,,,0
